symbol,control_1,control_2,control_3,Hoxa1KN_1,Hoxa1KN_2,Hoxa1KN_3
SLITRK5,3.3581,4.4237,4.2989,4.2388,4.2603,4.2239
SLITRK6,5.54,5.7309,5.9427,7.7588,7.6656,7.8093
SLK,10.5055,10.5852,10.5483,10.5866,10.631,10.6305
SLMAP,10.0167,10.037,10.038,10.2234,10.2594,10.2866
SLTM,10.2286,10.1796,10.2166,10.2079,10.1967,10.2724
SLU7,9.266,9.2826,9.2182,9.6345,9.6475,9.6807
SLX1A-SULT1A3,5.54,6.7651,6.6666,6.98,7.3339,7.7003
SLX1B,3.9314,3.5409,5.6238,8.2717,7.4635,7.6717
SLX4,8.3127,8.269,8.1961,8.363,8.4971,8.2019
SLX4IP,6.4355,6.8079,6.4679,6.639,6.9363,6.7822
SMAD1,7.4124,7.1777,7.1464,7.529,7.7184,7.7774
SMAD2,10.1655,10.1809,10.0757,10.1949,10.2571,10.1136
SMAD3,12.4872,12.5234,12.445,12.6978,12.7242,12.6257
SMAD4,9.9232,9.8754,9.7621,9.958,9.9327,9.9388
SMAD5,10.5591,10.4318,10.5108,10.5696,10.4879,10.4918
SMAD6,7.4018,7.5241,7.5733,7.5123,7.0746,7.3496
SMAD7,8.4114,8.3043,8.4071,9.6209,9.3619,9.5007
SMAD9,7.5343,7.3897,7.5058,7.6097,7.6988,7.7666
SMAGP,8.7708,8.8529,8.9851,6.9555,7.1342,6.7388
SMAP1,9.1532,9.2467,9.2863,8.6945,8.7782,8.6977
SMAP2,9.9903,10.2065,10.1888,10.0154,9.9728,10.0226
SMARCA1,11.3391,11.3475,11.3168,11.3623,11.4487,11.4021
SMARCA2,9.9361,9.8085,9.8091,9.5551,9.6644,9.4778
SMARCA4,11.8248,11.7512,11.8786,11.7532,11.6801,11.7208
SMARCA5,11.2201,11.1737,11.182,11.5717,11.4945,11.6043
SMARCAD1,9.6475,9.701,9.657,9.9657,10.056,9.9987
SMARCAL1,9.1501,9.1392,9.1776,8.687,8.8976,8.5888
SMARCB1,9.3121,9.4473,9.3043,9.4251,9.4564,9.6011
SMARCC2,10.245,10.1782,10.2113,10.1578,10.1152,10.0584
SMARCD1,9.7579,9.8259,9.9593,9.8934,9.8815,9.9929
SMARCD2,9.672,9.7438,9.6955,10.002,9.8253,10.0771
SMARCD3,9.169,9.1913,9.1357,8.901,9.0627,9.0077
SMARCE1,11.2917,11.3708,11.26,11.4008,11.472,11.4335
SMC1A,11.1296,11.1067,11.1896,10.4801,10.5357,10.4521
SMC2,9.5008,9.5889,9.5471,7.9692,8.2455,8.1818
SMC3,10.1322,10.11,10.0711,9.0874,9.1946,9.2931
SMC4,10.8834,10.9291,10.9902,8.8488,9.1375,9.0394
SMC5,9.6609,9.7693,9.7402,9.9268,9.9822,9.9767
SMC6,8.9309,8.8798,8.8169,8.976,9.1055,8.9847
SMCHD1,10.7025,10.766,10.669,11.18,11.2492,11.2456
SMCO4,5.6874,6.0489,5.8585,4.8302,5.1013,4.7466
SMCR8,9.8291,9.7272,9.8722,10.2862,10.199,10.3266
SMDT1,5.9724,5.8986,5.8585,6.0131,5.8585,5.9334
SMG1,10.9884,10.9452,10.6958,11.3523,11.272,11.247
SMG5,11.4452,11.3874,11.477,11.1254,11.0494,11.1311
SMG6,10.2012,10.2171,10.2745,10.836,10.8319,10.8657
SMG7,10.5005,10.5319,10.6099,10.2626,10.1613,10.3248
SMG8,8.6092,8.5593,8.7601,8.6301,8.7936,8.6949
SMG9,8.9995,9.2047,9.088,8.9912,8.9839,9.0682
SMIM1,3.6731,3.5409,4.0178,3.5161,3.276,3.604
SMIM10L1,7.3694,7.5155,7.3907,7.9875,7.7184,7.6366
SMIM10L2A,2.7008,2.6282,2.904,3.2195,3.7525,3.1531
SMIM10L2B,4.3406,4.4952,4.7363,4.464,4.5208,4.4561
SMIM11A,7.2201,5.4718,6.6033,6.8794,6.8909,5.3761
SMIM11B,4.8588,7.0764,5.4903,6.149,5.1013,6.7929
SMIM12,8.8589,8.9452,8.9423,9.1014,9.1326,9.1178
SMIM13,9.0684,9.0229,9.0482,9.6536,9.6829,9.7965
SMIM14,9.7327,9.7621,9.6096,10.3778,10.3823,10.3063
SMIM15,9.8893,9.9928,10.0151,10.358,10.3512,10.4086
SMIM19,6.7691,6.58,6.6666,6.0367,5.7356,5.6584
SMIM20,7.6008,7.6152,7.3756,7.4078,7.6036,7.4201
SMIM26,7.5632,7.7603,7.5601,8.1256,8.1477,8.1818
SMIM29,7.9168,7.9248,7.994,8.8751,8.6948,8.9108
SMIM3,9.7135,9.8534,9.8895,10.5766,10.643,10.5814
SMIM4,6.7856,6.9674,6.6911,6.7852,6.7456,6.8953
SMIM43,4.659,5.2825,4.7363,3.972,4.5791,4.3447
SMIM7,9.315,9.378,9.3985,8.7702,8.6581,8.672
SMIM8,5.5783,6.141,6.1865,5.3269,5.6291,5.6584
SMN2,7.7254,5.5069,6.2374,7.1078,7.4712,7.7172
SMNDC1,9.1114,9.0967,9.129,9.2346,9.2085,9.2121
SMO,9.4214,9.3897,9.4605,10.0433,9.955,10.0606
SMOC1,7.0398,7.1447,7.0357,8.0408,7.7569,7.996
SMOX,8.5859,8.4644,8.4968,10.1871,10.0196,10.2494
SMPD2,5.8526,6.141,6.0975,5.8893,5.8585,5.8337
SMPD3,3.9314,3.5409,2.904,3.3754,3.1274,3.1531
SMPD4,10.6405,10.7705,10.8399,9.2673,9.3472,9.0394
SMPDL3A,7.8163,8.0666,7.9741,8.8321,8.94,8.9565
SMR3B,2,5.399,2.7255,2,2,5.1952
SMS,12.2636,12.2903,12.2698,11.739,11.8921,11.7614
SMU1,10.2286,10.2956,10.2541,10.2576,10.347,10.3376
SMUG1,8.231,8.0429,8.052,7.9875,8.0582,7.9868
SMURF1,10.2598,10.2472,10.191,11.0399,11.0148,11.1148
SMURF2,12.9798,13.0138,13.0064,12.1554,12.2603,12.1852
SMYD2,8.8897,8.9452,8.8823,7.7083,7.9791,8.1532
SMYD3,8.1121,8.0957,7.9336,7.5373,7.5092,7.5451
SMYD4,7.3694,7.445,7.4708,7.5699,7.5966,7.6248
SMYD5,8.75,8.8426,8.8141,8.5258,8.4548,8.3679
SNAI1,7.1328,7.0529,7.1013,9.1208,8.9456,9.1199
SNAI2,9.8682,9.8551,9.8105,9.5531,9.6269,9.6027
SNAI3,4.9197,4.9673,4.7363,4.7753,4.6352,4.6087
SNAP23,10.34,10.3569,10.2644,10.2935,10.4087,10.3493
SNAP25,5.4187,5.5069,5.2472,4.0665,4.33,3.6977
SNAP29,9.4552,9.4314,9.5285,9.9094,9.9045,9.9146
SNAP47,8.8973,8.9985,9.0834,9.2295,9.0678,9.2435
SNAP91,4.7952,4.2689,3.8536,2.34,5.2525,2.2678
SNAPC1,7.9609,7.9248,8.0136,8.3723,8.209,8.5199
SNAPC2,8.6681,8.5509,8.6297,8.6455,8.6816,8.628
SNAPC3,9.9544,9.867,9.8641,10.2489,10.1732,10.2211
SNAPC5,7.2441,7.3323,7.3294,6.9052,6.8201,6.915
SNAPIN,8.4114,8.6206,8.4145,8.5668,8.4665,8.5199
SNCA,10.7176,10.4374,10.6912,10.5523,10.4927,11.0815
SNCAIP,7.4124,7.5411,7.7472,7.6787,7.5895,7.6007
SNCB,4.0451,3.7889,3.7639,5.4372,5.1789,5.5113
SNCG,5.7888,5.399,5.7691,4.7181,4.887,5.227
SND1,12.8507,12.8597,12.8609,12.7354,12.7953,12.7661
SNED1,8.3846,8.4822,8.4181,8.9546,9.113,9.0191
SNF8,10.2435,10.2407,10.2816,10.2626,10.2232,10.2484
SNHG28,3.808,3.0644,2.904,3.3754,3.1274,3.0143
SNHG32,8.6988,8.6365,8.6201,8.3012,8.4273,8.2491
SNIP1,7.9682,8.1354,8.052,8.4793,8.2136,8.4776
SNN,8.9995,8.8426,8.9576,8.1091,8.0936,7.9775
SNORC,2.9547,3.0644,3.4556,3.8708,3.276,3.5038
SNPH,8.9675,9.0046,8.9702,8.0979,8.1951,7.9681
SNRK,8.5622,8.5425,8.6486,9.0269,9.0627,9.0813
SNRNP200,12.0577,11.999,12.1152,12.0341,12.0115,12.0491
SNRNP25,9.1212,9.0229,9.0219,8.5091,8.5528,8.6691
SNRNP27,9.2061,9.28,9.3722,9.3472,9.3282,9.4376
SNRNP35,7.6822,7.4895,7.5667,7.4697,7.5536,7.2907
SNRNP40,8.9746,9.0108,8.8445,8.4577,8.5455,8.5263
SNRNP48,8.3629,8.4997,8.3619,8.5049,8.6064,8.4677
SNRNP70,11.0746,11.0551,11.0945,11.124,11.0241,11.171
SNRPA,9.6041,9.5026,9.5654,8.8083,8.708,8.7062
SNRPA1,9.2364,9.4176,9.3665,8.9577,9.1544,9.0282
SNRPB,10.8159,10.9227,10.9283,10.5776,10.6327,10.6268
SNRPB2,9.7284,9.8904,9.6909,9.6209,9.6509,9.6488
SNRPC,10.0271,10.0385,10.009,9.735,9.6492,9.8004
SNRPD1,9.4449,9.5889,9.5934,9.4206,9.3866,9.3928
SNRPD2,10.6663,10.6842,10.7258,10.5554,10.5703,10.5202
SNRPD3,10.289,10.2792,10.2897,10.0535,9.9411,10.0181
SNRPE,9.3868,9.4473,9.3854,9.2063,9.1567,9.3338
SNRPF,8.7913,8.863,8.7973,8.6683,8.5887,8.4941
SNRPG,9.1114,9.0108,9.0435,9.1427,9.0602,8.923
SNTA1,7.5343,7.5069,7.7296,7.6018,7.4712,7.4269
SNTB1,8.2189,8.2485,8.3388,7.7729,7.7119,7.9057
SNTB2,10.9108,10.9571,10.8289,10.3463,10.3975,10.3885
SNTG1,3.3581,3.2413,3.0629,3.8708,4.1872,3.7856
SNTG2,2.7008,2.6282,2.5217,3.7619,2.9618,2.2678
SNUPN,8.231,8.1298,8.1789,7.5123,7.4941,7.4607
SNURF,6.5934,6.9291,6.4536,6.8923,6.4019,6.4996
SNW1,10.0409,9.9584,9.9377,9.6725,9.6862,9.6011
SNX1,10.3906,10.3545,10.3506,10.4704,10.5059,10.4428
SNX11,8.6092,8.8529,8.6948,8.8653,8.8861,8.9133
SNX12,10.034,10.0986,10.0272,10.082,10.166,10.1504
SNX13,9.3949,9.3347,9.4226,9.7404,9.7271,9.7684
SNX14,10.0613,10.0652,9.9732,10.4063,10.4687,10.4861
SNX15,8.1945,8.1904,8.331,8.0639,8.0633,8.0144
SNX16,7.1583,6.903,7.3216,7.9003,7.8066,7.9444
SNX17,11.1528,11.1413,11.1891,11.0794,11.1076,11.0645
SNX18,11.1895,11.1852,11.2294,10.5056,10.7041,10.576
SNX19,11.3124,11.2213,11.2574,11.5298,11.429,11.4331
SNX2,9.5353,9.5369,9.5131,9.0444,9.1639,9.0055
SNX21,8.4532,8.3192,8.1832,8.3723,8.4153,8.4644
SNX22,5.722,5.3224,4.8276,5.6658,5.7861,5.3183
SNX24,8.099,8.1577,8.1258,7.2149,7.2192,6.9439
SNX25,8.6901,8.9129,8.9087,8.917,8.9731,8.9351
SNX27,9.315,9.4291,9.1797,9.9158,9.8771,9.8395
SNX29,9.7348,9.6372,9.697,10.3297,10.276,10.3193
SNX3,11.1288,11.2073,11.1826,10.9743,10.9828,10.9964
SNX30,9.8855,9.9835,9.7964,9.895,9.719,9.8279
SNX32,3.9314,4.2689,4.3614,4.5967,4.887,4.6087
SNX33,9.7929,9.68,9.8272,10.3081,10.1684,10.2368
SNX5,10.145,10.1086,10.064,9.129,9.3132,9.1492
SNX6,11.1591,11.1237,11.1303,11.1199,11.1924,11.1612
SNX7,9.1341,9.0647,9.06,8.4223,8.6029,8.5199
SNX8,9.9653,9.9804,9.9819,10.2311,10.0586,10.1566
SNX9,10.7856,10.8588,10.8698,12.0929,12.0561,12.1855
SOAT1,10.2918,10.4192,10.3449,10.351,10.4036,10.3412
SOBP,7.2441,7.2415,7.1104,6.6694,6.3357,6.4734
SOCS1,6.9108,6.1185,6.3025,5.4014,5.2161,5.2885
SOCS2,8.1507,8.1957,8.2915,8.9328,8.8948,9.09
SOCS3,8.8705,8.8426,9.017,9.4494,9.4209,9.6147
SOCS4,9.4029,9.4807,9.3722,9.5367,9.5848,9.486
SOCS5,11.1052,11.248,11.2078,10.8293,10.915,10.7644
SOCS6,9.6918,9.6411,9.6176,9.8869,9.8492,9.9602
SOCS7,7.5343,7.5662,7.5799,8.3109,8.0684,8.0811
SOD1,10.9893,10.9532,10.9386,11.026,11.0352,10.9744
SOD2,11.8578,11.8207,11.7359,11.0716,11.1082,11.1227
SOD3,6.3047,6.2276,6.5372,6.3875,6.2121,6.6826
SOGA3,6.0288,6.3484,6.2703,5.8632,5.7356,6.0623
SON,12.4689,12.4733,12.4455,12.231,12.2991,12.2194
SORBS1,3.3581,4.0956,3.8536,4.0665,4.4599,3.6977
SORBS2,4.1505,4.2689,2.904,4.3179,3.5338,3.3961
SORBS3,10.8622,11.0199,11.0111,10.5462,10.6067,10.4453
SORCS2,6.0009,5.8172,5.963,6.149,6.1747,5.9334
SORD,8.4583,8.4099,8.4616,7.5207,7.6315,7.6188
SORL1,7.3251,7.716,7.4637,7.0395,6.8079,6.6595
SORT1,11.0871,11.0676,11.028,10.3915,10.5512,10.322
SOS1,9.9689,9.8754,9.8868,10.1294,10.166,10.1326
SOS2,9.1939,9.1195,9.0926,8.9912,9.0499,9.0237
SOWAHC,8.1696,8.2011,8.2631,7.4258,7.6106,7.5946
SOX12,9.5995,9.4917,9.5096,9.0958,9.0053,9.1346
SOX15,3.9314,4.4952,4.5341,4.2388,3.276,3.8686
SOX4,9.8071,9.7457,9.7358,12.1747,12.0299,12.2241
SOX5,7.0122,6.9799,6.8079,7.6936,7.6588,7.7394
SOX8,3.1705,2.6282,3.6682,4.6587,3.6473,4.1595
SOX9,10.3344,10.3217,10.3593,10.9955,10.9685,10.937
SP1,10.245,10.2906,10.2967,10.4844,10.5171,10.4754
SP100,10.0409,10.074,10.0199,10.2539,10.2289,10.2753
SP110,7.8713,8.1354,8.1393,7.8874,8.2855,7.996
SP140,5.3318,5.0168,4.4788,5.3269,5.1789,5.0606
SP140L,8.6636,8.6246,8.5976,7.7517,7.8428,7.6717
SP2,8.3463,8.269,8.3658,7.9507,7.7757,7.772
SP3,10.1078,10.12,10.1395,9.8155,9.8771,9.8999
SP4,6.4145,6.1631,6.3495,6.3504,6.2664,6.29
SPA17,6.8179,7.1223,6.957,6.5921,6.2485,6.6122
SPACA9,6.3047,6.2893,6.2037,5.1654,5.7356,5.8944
SPAG1,5.1907,5.0168,5.1083,5.725,6.0147,5.7919
SPAG16,8.7031,8.7867,8.6765,8.6494,7.8664,9.3173
SPAG4,3.5242,4.0004,4.0934,3.6442,4.2603,4.1595
SPAG5,9.6765,9.7457,9.8175,7.0853,7.2555,6.8348
SPAG7,9.4883,9.4518,9.3454,9.4072,9.4407,9.4778
SPAG9,10.9285,11.029,11.0092,10.8494,10.9982,10.7698
SPARC,16.3398,16.2745,16.2978,16.2842,16.3405,16.1818
SPART,10.3784,10.2381,10.2937,10.5441,10.6154,10.5487
SPAST,8.3684,8.2639,8.4436,8.2109,8.6682,8.3891
SPATA13,9.266,9.4674,9.3967,10.2209,10.256,10.3806
SPATA17,4.0451,4.4952,3.5658,4.3179,4.4599,4.9883
SPATA18,7.848,7.9183,7.9841,8.731,8.7467,8.709
SPATA2,7.8942,7.7457,7.8597,7.529,7.3591,7.364
SPATA20,9.0818,9.0199,9.0857,8.9821,9.2039,9.0572
SPATA22,5.8211,2.6282,3.7639,3.5161,5.0194,4.0921
SPATA24,5.0343,5.2415,4.7827,4.8302,4.5791,4.7466
SPATA25,2.7008,3.5409,3.0629,4.2388,3.8505,3.6977
SPATA2L,7.256,7.3517,7.1986,7.7156,7.6384,7.8909
SPATA33,6.4766,6.6755,6.0975,7.0278,6.6399,6.7715
SPATA4,3.808,3.6702,3.3362,2.34,2.3068,3.0143
SPATA5,7.2909,7.445,7.1814,7.2556,7.4242,7.2907
SPATA5L1,7.5048,7.4718,7.2072,7.7799,7.6588,7.6425
SPATA6,5.5783,5.8449,6.1158,6.8663,6.7068,6.8854
SPATA7,7.3251,7.3991,7.4203,7.9257,8.0165,8.0811
SPATA9,3.808,3.8985,3.6682,3.0447,2.7747,3.8686
SPATC1L,6.5362,6.0957,6.4679,6.5103,6.7328,6.7498
SPATS2,10.192,10.1604,10.178,10.3141,10.3782,10.3211
SPATS2L,12.172,12.2358,12.2596,11.9644,11.9844,11.8981
SPC24,7.7508,7.7457,7.7236,5.4722,5.0194,5.1627
SPC25,5.2863,4.5634,4.8712,4.1552,2,3.8686
SPCS1,9.9868,10.04,9.9656,10.0592,10.1445,10.0496
SPCS2,10.0528,10.1686,10.0617,10.008,10.0418,10.1263
SPCS3,11.6251,11.6665,11.6276,11.5303,11.6292,11.5864
SPDL1,9.2334,9.3565,9.3948,9.518,9.5451,9.6936
SPDYA,3.1705,3.2413,3.0629,3.5161,3.7525,3.1531
SPDYE1,4.0451,4.5634,3.5658,3.972,3.1274,3.7856
SPDYE2,4.9197,4.2689,4.6883,5.5723,5.0194,5.2885
SPDYE2B,3.6731,4.2689,2.904,3.3754,3.5338,3.604
SPDYE3,6.5934,6.5126,6.7623,6.2732,6.5258,6.6001
SPDYE5,4.5858,5.0646,4.7363,4.9835,4.2603,4.7021
SPDYE6,4.3406,3.3989,4.9947,4.7181,4.4599,4.5088
SPECC1,9.837,9.8085,9.7922,9.8492,9.9313,9.8446
SPECC1L,10.7525,10.775,10.7508,11.0998,11.2145,11.1259
SPECC1L-ADORA2A,4.659,2,4.6387,5.8095,2,2
SPEF2,5.2393,5.1993,4.7827,4.3179,4.1872,4.7466
SPEG,10.0202,9.7603,9.9274,8.4577,8.6715,8.4272
SPEN,10.0062,10.1312,9.921,9.9961,9.7979,9.8687
SPESP1,5.2863,5.6391,5.1443,5.1654,5.3225,5.3761
SPG11,9.6654,9.6588,9.6817,9.5854,9.5794,9.5981
SPG7,10.3133,10.3006,10.2897,10.4142,10.3226,10.4077
SPHK1,9.4267,9.6762,9.7075,9.4734,9.4328,9.6297
SPHK2,7.9609,8.2011,8.1961,8.2914,8.2723,8.2099
SPIB,2.7008,3.7889,3.7639,3.7619,3.7525,3.2797
SPICE1,7.3024,7.088,7.2573,7.5373,7.7442,7.474
SPIDR,8.6636,8.46,8.2549,8.862,8.7593,8.9589
SPIN1,11.1328,11.1531,11.1826,11.09,11.1261,11.1437
SPIN2A,2.3925,3.7889,3.3362,2.8457,3.276,3.1531
SPIN2B,5.5783,5.6391,5.7459,6.2532,6.1363,5.9714
SPIN4,6.6484,6.5298,6.9366,6.8794,6.5696,6.4996
SPINDOC,8.7458,8.8288,8.8982,9.4669,9.468,9.6503
SPINK9,5.2393,5.5411,4.8276,5.0312,4.9325,5.227
SPINT1,4.659,5.0168,4.5874,6.1704,5.9499,5.914
SPINT2,4.2487,4.4237,4.4788,4.3179,4.5208,4.6561
SPIRE1,9.8817,9.7493,9.8161,10.1114,10.2175,10.1638
SPIRE2,5.2393,5.2415,4.9947,5.9401,5.6291,5.8944
SPN,3.6731,3.6702,4.3614,4.5318,4.5791,4.0921
SPNS1,10.0477,9.9897,10.0053,11.2578,11.1516,11.2629
SPOCD1,10.7567,10.821,10.8296,9.2871,9.4967,9.2141
SPOCK1,10.1843,10.1508,10.1726,10.6201,10.611,10.6208
SPOCK3,2,2,2.2843,3.8708,2.9618,3.1531
SPON1,5.7888,6.0249,5.88,6.0827,6.1363,6.1311
SPON2,11.8332,11.8393,11.7877,12.8258,12.7831,12.7481
SPOP,9.3623,9.2622,9.3063,9.5511,9.4446,9.4308
SPOPL,8.5622,8.4465,8.6392,9.021,9.0906,9.1698
SPOUT1,8.6276,8.9096,8.8308,8.5909,8.5958,8.7506
SPP1,3.808,4.0956,4.4788,4.9835,5.3892,5.3475
SPP2,2.7008,4.0956,3.6682,3.2195,3.7525,3.0143
SPPL2A,10.1874,10.2446,10.1193,10.0214,10.001,10.1094
SPPL2B,9.4029,9.32,9.2903,9.0958,8.9731,9.0439
SPPL3,9.2718,9.2977,9.2578,9.7242,9.656,9.6547
SPR,7.9967,7.9183,7.7057,7.9194,7.9627,7.9821
SPRED1,10.577,10.6639,10.5815,10.9827,11.0029,11.0413
SPRED2,9.6587,9.7179,9.7432,8.8354,9.0369,8.8961
SPRED3,8.75,8.9484,8.8253,9.0092,8.8832,8.98
SPRING1,9.9832,9.9489,10.0699,10.2614,10.1396,10.2152
SPRN,7.7921,7.4629,7.4494,6.7139,6.8441,6.8035
SPRTN,7.8558,7.6704,7.8489,8.2865,8.2855,8.4375
SPRY1,5.4187,5.1109,4.9547,6.639,7.1244,7.2603
SPRY2,9.672,9.8517,9.8735,11.0289,11.1273,11.2461
SPRY3,5.5783,5.3224,5.4621,5.8893,5.3892,4.9883
SPRY4,10.2346,10.1632,10.1528,11.9013,11.8386,11.8929
SPRYD3,9.9213,9.9313,9.9769,10.3498,10.3365,10.2734
SPRYD4,7.5245,7.4718,7.4494,7.5373,7.3591,7.4405
SPRYD7,8.5137,8.5551,8.5548,8.2816,8.5344,8.3608
SPSB1,9.0515,9.2311,9.2225,9.3448,9.4505,9.4562
SPSB2,6.083,5.8172,5.792,5.3646,6.1363,5.7267
SPSB3,7.3911,7.454,7.3831,8.1742,8.1951,8.2645
SPTAN1,14.1212,14.0541,14.07,13.6692,13.6785,13.6277
SPTB,3.1705,3.6702,3.7639,3.2195,3.1274,3.2797
SPTBN1,12.9552,12.9615,13.011,12.1571,12.1109,12.0902
SPTBN2,5.5783,5.2825,5.4903,6.0367,5.8819,5.7267
SPTBN4,4.3406,5.2825,4.6387,3.2195,3.9423,4.1595
SPTLC1,10.2846,10.3436,10.3755,10.539,10.5765,10.6223
SPTLC2,10.8149,10.8503,10.8045,10.4343,10.5765,10.3859
SPTLC3,5.6874,5.872,5.4903,5.4372,5.4215,4.7898
SPTSSA,9.1877,9.142,9.0482,9.795,9.7271,9.7684
SPTY2D1,9.8682,9.9036,9.7779,9.9014,9.8596,9.8738
SQLE,10.0237,10.0415,10.1942,10.6614,10.6067,10.6808
SQOR,8.7954,8.706,8.7831,9.2548,9.3197,9.3118
SQSTM1,13.0445,12.9941,12.9845,13.8862,13.7691,13.9181
SRA1,9.5831,9.7747,9.6287,9.5914,9.6492,9.592
SRARP,4.0451,3.2413,3.5658,4.0665,4.0287,3.7856
SRBD1,7.5632,7.5579,7.6252,7.173,7.1047,7.098
SRC,9.4029,9.4222,9.4189,9.7188,9.7637,9.8292
SRCAP,10.8289,10.8228,10.8467,11.21,11.0482,11.2093
SRCIN1,8.1251,8.1185,8.2004,7.9131,7.7442,7.6188
SRD5A1,9.6676,9.7402,9.6771,8.7346,8.7593,8.6516
SRD5A3,7.8243,7.789,7.7876,7.6936,7.6656,7.7227
SREBF1,9.5425,9.2389,9.4353,9.6819,9.6252,9.7507
SREBF2,11.1256,11.0469,11.1037,11.3894,11.2687,11.3435
SREK1,10.1046,9.8871,10.064,9.8558,9.9016,9.8912
SREK1IP1,8.6988,8.7135,8.6796,9.1828,9.2652,9.3338
SRF,10.5055,10.553,10.5674,10.2539,10.2848,10.2619
SRFBP1,7.9093,7.8102,7.7177,7.9257,7.782,7.7987
SRGAP1,10.4968,10.5255,10.4193,10.9773,10.9671,10.8286
SRGAP2,10.0881,10.0563,10.0781,9.7636,9.7076,9.7603
SRGAP2B,9.4527,9.5305,9.3063,9.0328,8.7875,9.0483
SRGAP2C,8.9889,8.9985,8.9321,8.3205,8.6064,8.4272
SRGAP3,4.7952,4.1849,4.7363,5.3269,5.1406,5.227
SRGN,6.7356,6.721,6.7853,5.9892,6.2121,5.6815
SRI,9.9562,10.0051,10.0416,9.8189,9.7206,9.8031
SRM,11.5153,11.5246,11.6205,10.2726,10.3522,10.2715
SRP14,11.6827,11.6896,11.6237,11.553,11.5039,11.5366
SRP19,9.0515,9.3175,9.1335,9.2397,9.2607,9.3502
SRP54,10.4588,10.533,10.4961,10.3812,10.5394,10.4837
SRP68,10.891,10.8426,10.952,10.143,10.2186,10.1545
SRP72,11.6101,11.6495,11.686,10.1403,10.2892,10.0384
SRP9,11.602,11.6583,11.5742,11.5882,11.5858,11.6114
SRPK1,10.5423,10.5811,10.51,10.5806,10.6137,10.5974
SRPK2,9.8151,9.9584,9.9556,9.3636,9.4544,9.3155
SRPRB,10.6405,10.552,10.5398,10.5161,10.5311,10.4613
SRPX,10.1529,10.0325,10.1996,10.6481,10.4936,10.626
SRPX2,9.8449,9.7765,9.6955,10.3892,10.3699,10.2988
SRR,7.7839,7.9313,7.8434,6.9921,6.667,6.9344
SRRD,8.4324,8.269,8.3959,8.3109,8.2182,8.2683
SRRM1,10.3933,10.5425,10.4953,9.9657,9.9782,9.9243
SRRM3,6.0562,6.5467,6.2703,7.0511,7.1342,7.3131
SRRM5,2.7008,3.2413,3.7639,3.5161,3.4107,3.604
SRRT,10.6405,10.6794,10.8052,10.4661,10.3438,10.4967
SRSF1,11.8153,11.9569,11.9506,11.2016,11.2542,11.2393
SRSF10,10.6416,10.7079,10.7213,10.2923,10.4678,10.4604
SRSF11,11.0347,10.9235,11.0572,11.0765,11.1954,11.1057
SRSF12,4.0451,4.3484,4.1652,4.3179,3.6473,4.3447
SRSF2,11.4058,11.4602,11.4735,10.7934,10.9136,10.8286
SRSF3,11.692,11.7379,11.7363,10.931,11.0475,11.0028
SRSF4,10.0714,9.9505,10.038,9.8673,9.8654,9.7978
SRSF6,11.0637,11.2199,11.2215,10.8626,11.0832,11.0334
SRSF7,10.3607,10.4953,10.4321,9.5953,9.6577,9.7287
SRSF8,8.7416,8.7651,8.7745,8.8978,9.055,8.9986
SRSF9,10.9999,11.0168,10.9896,10.9728,10.9915,10.9667
SRXN1,10.7691,10.7266,10.8129,10.5224,10.5549,10.5929
SRY,9.672,9.5537,9.4408,9.6949,9.6355,9.763
SS18,10.6235,10.6035,10.6605,11.006,11.0507,11.0474
SS18L1,7.9825,8.0067,7.6753,9.3042,9.1591,9.22
SS18L2,6.5555,6.863,6.6666,7.1941,6.9585,7.0094
SSB,10.8834,11.0069,10.9134,10.8944,10.9298,10.925
SSBP1,9.6809,9.5411,9.5234,9.6072,9.491,9.1637
SSBP2,8.3519,8.3677,8.2047,7.8809,8.138,7.9587
SSBP3,9.9814,10.0841,9.9441,10.1073,10.1238,10.1719
SSBP4,9.3178,9.3541,9.4659,9.7422,9.6252,9.7049
SSC5D,10.1466,10.031,10.1261,10.3261,10.329,10.2494
SSH1,11.734,11.8207,11.7333,11.8925,11.8322,11.8328
SSH2,8.942,8.9129,8.7189,8.7019,8.5744,8.5167
SSH3,8.4272,8.3241,8.4544,8.6494,8.708,8.5135
SSNA1,9.4501,9.5432,9.5999,9.7169,9.6611,9.7885
SSPN,7.4124,7.3225,7.1727,6.5599,6.7583,6.4601
SSR1,12.3145,12.3807,12.3791,12.2307,12.312,12.1804
SSR2,12.0509,12.0321,12.0371,12.1086,12.13,12.1387
SSR3,13.1188,13.2267,13.1636,11.9009,12.0753,11.8679
SSR4,10.6004,10.5913,10.4804,10.9474,10.7962,10.8169
SSRP1,11.4237,11.4674,11.5192,10.8544,10.7651,10.7357
SSTR1,8.0724,8.0899,8.1961,8.8151,8.9703,8.8121
SSTR2,4.2487,5.1109,4.2989,5.3646,5.0609,5.4042
SSU72,10.8583,10.8815,10.9212,10.9559,10.9263,10.9376
SSX2IP,9.4002,9.4562,9.487,10.5151,10.5403,10.6312
ST13,12.0762,12.0838,12.0517,12.4681,12.482,12.4736
ST20-MTHFS,5.1907,5.0646,5.598,5.122,5.5438,5.3761
ST3GAL1,11.0244,11.01,10.969,11.4344,11.4599,11.4271
ST3GAL2,10.0947,10.1535,10.1227,10.9048,10.7924,10.9274
ST3GAL3,7.6734,8.0249,7.8651,7.3805,7.3591,6.9344
