User_ID sorted by SD,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
 ENSMUSG00000019979,10.8272,10.9031,10.8387,11.0609,13.5785,13.6564,14.2554,14.2398,11.0666,11.0451,10.4204,10.1072
 ENSMUSG00000041936,8.0557,8.1717,8.1025,8.1475,11.0683,11.0876,11.8188,11.6627,8.2232,8.0941,9.8028,10.6593
 ENSMUSG00000004842,6.0994,6.6961,6.837,7.6219,10.1619,11.3473,7.5758,7.9762,7.2112,6.771,6.0597,7.3694
 ENSMUSG00000046341,4.149,2.9238,3.6483,2.9238,6.6882,5.8006,2.9238,7.1766,2.9238,2.9238,2.9238,4.2895
 ENSMUSG00000031779,5.7049,5.7227,5.7594,5.8219,7.501,7.8124,8.7964,9.5057,5.2362,5.386,8.585,8.6346
 ENSMUSG00000036026,8.3749,8.7745,8.5528,8.8504,11.6631,11.7683,12.3071,12.3374,8.894,8.8284,10.7348,9.6102
 ENSMUSG00000028211,13.0569,13.0304,13.0541,12.8793,15.086,15.0468,15.9288,15.902,12.9067,13.1176,11.5153,11.1612
 ENSMUSG00000072812,5.7932,6.1792,6.4398,5.4527,8.6386,9.1667,8.4017,8.4404,5.635,5.5339,4.596,5.2508
 ENSMUSG00000082099,4.0112,3.8306,4.1542,3.3992,3.7693,2.9238,3.5309,9.0624,3.7128,3.886,4.5181,3.7315
 ENSMUSG00000095079,14.0477,14.3675,13.9291,13.04,13.0782,14.2707,13.7645,13.8388,10.2036,11.5418,10.8434,10.4284
 ENSMUSG00000079553,7.4667,7.0662,7.4274,6.8281,9.8269,9.8962,10.4306,10.3201,6.9459,6.6242,6.6928,6.7468
 ENSMUSG00000033854,5.1221,5.5626,5.0431,5.4807,8.0683,8.5332,8.6125,8.2958,5.3825,5.5339,8.5416,7.9663
 ENSMUSG00000021614,6.9137,6.5834,6.6801,5.5613,9.2727,9.5336,9.8549,9.4009,6.1007,5.7889,6.9143,7.5116
 ENSMUSG00000090381,5.776,6.2844,5.9571,2.9238,7.3428,7.1246,7.6562,8.8318,6.6538,6.6242,8.5978,8.0836
 ENSMUSG00000016526,6.4506,5.9047,5.7053,5.8644,8.8796,9.1949,9.0364,9.0064,5.4633,5.6416,5.9827,5.9792
 ENSMUSG00000040447,9.3956,9.5978,9.3936,9.9189,6.4191,6.6392,6.591,6.4658,9.8051,9.8268,6.8442,7.1131
 ENSMUSG00000028051,5.4446,5.9047,5.3263,5.5613,8.4904,8.4959,8.8655,9.0347,5.6579,5.5888,8.328,8.0485
 ENSMUSG00000073400,7.6025,6.652,5.3972,7.7833,4.4554,5.987,4.814,4.203,4.8833,8.8802,5.276,7.9616
 ENSMUSG00000020108,9.2954,9.8715,10.2466,10.1101,12.2404,12.3037,12.9182,12.9129,9.2229,9.2946,9.9363,8.5712
 ENSMUSG00000058626,2.9238,2.9238,7.6476,2.9238,6.1707,5.2574,4.4672,6.2392,4.3896,6.3864,3.8746,4.052
 ENSMUSG00000090877,6.6964,7.4202,7.9737,5.9259,8.4074,8.6397,9.2258,8.9884,6.513,5.2549,10.5586,6.3577
 ENSMUSG00000102918,5.6105,5.7227,4.9972,5.8433,8.624,8.3277,9.2388,9.0312,5.9251,5.6416,5.7541,6.0706
 ENSMUSG00000032135,6.0716,6.014,5.8862,6.6109,8.6338,8.4576,9.9555,9.8721,6.2568,6.6497,5.9561,6.2372
 ENSMUSG00000030407,8.2116,8.2692,8.2254,8.6853,11.2985,11.3123,11.741,11.6897,8.2082,8.2723,8.5635,8.4919
 ENSMUSG00000026817,4.3257,4.0258,3.9381,3.8623,6.7796,6.9804,7.4797,7.4746,4.1103,3.4115,4.5181,4.5962
 ENSMUSG00000082604,4.2113,4.4484,4.618,4.4988,7.2311,7.3758,6.7279,7.0433,4.1103,3.6103,2.9238,4.2163
 ENSMUSG00000079359,5.7585,5.6788,5.9338,6.2309,9.4491,9.8643,5.6284,6.5272,5.6579,6.0436,4.9243,5.5644
 ENSMUSG00000005233,7.6727,7.2903,7.343,6.8903,10.0367,9.993,10.8822,10.7602,6.9995,7.0547,8.1368,7.5991
 ENSMUSG00000091971,5.2299,4.9983,6.6939,4.9433,7.5116,7.4083,7.9707,7.998,4.1875,4.758,8.7002,5.4585
 ENSMUSG00000038011,4.5237,4.3887,3.8066,4.3724,7.1514,8.267,6.6513,6.7323,4.2593,4.1803,6.9547,6.8628
 ENSMUSG00000051839,8.5063,7.3805,6.4234,8.2496,5.438,6.03,5.5005,5.877,4.962,9.5332,5.2311,8.4114
 ENSMUSG00000094708,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,8.2841,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000095937,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,8.2841,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000021048,10.5294,10.2657,10.3582,10.2556,13.0643,13.0495,13.6287,13.7976,10.1903,10.3004,13.0895,12.6716
 ENSMUSG00000020898,9.5979,9.8043,9.6183,9.8685,12.6005,12.6194,13.1703,13.271,9.8311,9.803,10.0414,10.0228
 ENSMUSG00000042821,4.27,4.3887,4.7387,4.1501,7.023,7.4083,7.6166,7.2987,3.8312,4.758,7.1646,6.9888
 ENSMUSG00000026313,10.4147,10.5408,10.3657,10.5927,13.4179,13.568,14.0153,14.0385,10.5696,10.55,11.6771,11.2712
 ENSMUSG00000081051,11.4321,10.9382,11.2993,9.8672,11.1926,11.5151,7.555,13.2289,10.8123,11.3078,11.5769,8.2433
 ENSMUSG00000021222,8.7808,8.6985,8.5603,8.6998,11.6096,11.5834,12.1441,12.3346,8.7764,8.8116,9.2106,9.2847
 ENSMUSG00000086965,6.1665,5.8267,5.8115,6.3838,8.7949,9.0009,9.6101,9.5057,5.8081,6.0818,7.0696,6.7135
 ENSMUSG00000026532,9.0609,8.4811,7.4192,8.385,5.6107,7.4866,5.6686,5.7082,5.0716,9.2905,5.8149,8.3371
 ENSMUSG00000033644,5.2555,5.5626,5.3622,5.5613,7.9082,8.7065,8.1685,7.9467,5.1728,4.9458,8.2865,8.1051
 ENSMUSG00000022748,6.3274,5.9964,6.1504,5.9057,8.4356,8.1756,8.9634,8.7658,6.286,6.292,9.8746,9.4516
 ENSMUSG00000006154,10.3519,5.9047,11.6347,10.5653,10.3306,10.6159,10.6024,10.0507,10.9784,9.8296,8.8214,8.401
 ENSMUSG00000099809,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,5.9692,5.9437,5.5616,6.0088,5.8404
 ENSMUSG00000063543,2.9238,2.9238,2.9238,2.9238,3.9523,2.9238,2.9238,7.7557,5.2049,4.3368,5.5894,4.2163
 ENSMUSG00000006800,7.8809,7.4397,7.6961,8.3301,10.483,10.4945,10.8988,10.9251,8.0439,7.9066,6.7705,7.8387
 ENSMUSG00000080875,2.9238,4.4484,5.0875,5.3653,4.8002,2.9238,2.9238,7.8059,2.9238,4.3368,5.4417,2.9238
 ENSMUSG00000055707,8.629,8.7409,8.6613,8.7113,11.4638,11.4493,12.1699,12.2256,8.7481,8.5902,9.383,9.2193
 ENSMUSG00000079575,5.3998,2.9238,4.8485,4.3724,6.7437,6.5542,5.921,7.071,3.7128,2.9238,3.8746,6.5212
 ENSMUSG00000036902,6.0432,6.1317,5.7857,6.0956,8.2382,8.386,9.1688,8.9293,6.3566,6.1374,9.6618,8.9253
 ENSMUSG00000052221,3.6451,3.5702,3.6483,4.0637,6.4417,6.2988,7.2529,7.071,3.8312,3.9948,3.4793,4.052
 ENSMUSG00000026582,7.5387,7.871,7.5455,8.1347,5.5271,5.8006,5.0222,4.8295,8.1143,8.0941,4.4346,5.1157
 ENSMUSG00000074846,2.9238,3.5702,2.9238,2.9238,5.9023,4.9209,2.9238,7.2631,2.9238,2.9238,2.9238,5.0425
 ENSMUSG00000001986,6.6222,6.7699,6.7344,7.0533,9.5762,9.7769,10.1958,9.9088,7.2706,6.9763,6.4497,7.3188
 ENSMUSG00000096718,6.2306,7.8273,7.6405,6.5348,7.6239,2.9238,7.0742,8.1801,8.1581,7.9685,7.8322,8.1178
 ENSMUSG00000020184,11.0505,11.1561,11.0648,11.3523,13.9712,14.1032,14.3319,14.3502,11.2006,11.2684,11.3388,11.109
 ENSMUSG00000047945,10.1495,9.9022,9.8755,9.7509,12.674,12.3405,13.0311,13.1934,9.79,10.2587,12.6905,12.5106
 ENSMUSG00000036894,9.5822,9.2885,9.4206,9.7893,12.1213,12.068,12.465,12.4735,9.2021,9.3382,8.7002,9.3724
 ENSMUSG00000020142,6.0575,5.8466,5.7327,5.4807,6.962,7.2557,7.5125,7.2869,5.2049,5.6924,9.8798,9.1172
 ENSMUSG00000052684,9.6312,8.7145,8.9013,8.8215,11.8762,11.9281,12.1763,12.182,8.7992,9.2702,10.0034,9.0368
 ENSMUSG00000004356,11.345,11.405,11.3105,11.4627,13.9392,14.1486,14.6334,14.4748,11.3909,11.4369,14.0691,13.8242
 ENSMUSG00000028362,5.7409,5.7227,6.0245,5.4242,8.2824,8.7324,8.5456,8.6517,5.8482,5.4169,5.3194,5.3135
 ENSMUSG00000000552,8.5957,8.5895,8.5603,9.4466,10.8467,10.8183,11.0372,11.3166,8.6145,8.8116,6.7553,7.518
 ENSMUSG00000006589,9.2178,9.0246,9.2983,8.9508,11.6505,11.3896,12.5025,12.514,9.118,9.0732,11.6901,11.172
 ENSMUSG00000049303,5.2038,5.5381,5.7053,5.3951,8.3433,8.353,8.5403,8.7574,5.7243,5.7654,5.7227,5.3438
 ENSMUSG00000066607,4.6927,3.9337,3.9381,3.74,6.8145,7.0849,6.7464,7.2869,4.3264,4.092,6.5235,6.7468
 ENSMUSG00000028008,3.6451,3.5702,3.6483,3.74,6.6882,7.3921,5.7455,4.8295,3.5706,3.4115,6.1561,6.1729
 ENSMUSG00000082329,2.9238,4.922,5.172,2.9238,3.5259,4.3101,2.9238,7.8141,4.6121,5.1473,5.3614,2.9238
 ENSMUSG00000033722,5.9393,6.1636,5.7053,6.0956,8.5993,8.7766,8.9634,9.4647,6.0331,5.857,5.929,6.6325
 ENSMUSG00000031562,6.8175,6.6742,6.638,6.4124,8.6191,8.7828,8.9829,8.7909,6.842,6.5583,10.3864,10.0441
 ENSMUSG00000101059,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,5.9391,5.9063,5.6672,5.6576,5.5387
 ENSMUSG00000081999,2.9238,5.1715,2.9238,4.7653,4.7228,5.0999,4.4672,7.8464,2.9238,5.22,6.3105,3.9579
 ENSMUSG00000005107,8.4054,8.3638,8.5491,8.9165,10.8213,10.78,11.1635,11.1665,8.5944,8.8256,6.9941,7.4252
 ENSMUSG00000075046,2.9238,2.9238,2.9238,2.9238,6.1153,7.1823,2.9238,4.6819,3.3831,2.9238,2.9238,3.7315
 ENSMUSG00000098692,6.2919,6.4737,5.9571,6.3545,9.0571,9.3783,9.577,9.6058,6.3974,6.5583,7.7429,7.2431
 ENSMUSG00000022416,11.9485,12.3516,12.0646,12.6631,9.4155,9.4619,9.396,9.9428,12.4572,12.4087,9.6959,9.5442
 ENSMUSG00000038351,7.939,8.2399,7.9397,8.417,10.9481,10.8213,11.4105,11.5224,8.3418,8.1968,8.6601,8.6018
 ENSMUSG00000012017,4.7691,4.6606,4.6798,4.4988,7.2439,7.291,7.9707,7.878,5.2967,4.2614,4.5181,5.3734
 ENSMUSG00000027556,8.7976,7.4202,8.258,6.8067,4.1036,5.4635,5.5005,4.8972,4.9996,6.6748,5.1847,5.6387
 ENSMUSG00000082432,5.4446,5.8856,5.7327,6.3396,9.1656,9.8467,5.9536,6.7496,6.2568,5.6154,5.6239,5.7543
 ENSMUSG00000058006,13.4759,13.6072,13.4272,13.5242,15.8084,16.0403,16.3946,16.3226,13.5658,13.5529,16.7542,16.2145
 ENSMUSG00000083626,2.9238,2.9238,2.9238,2.9238,2.9238,5.2574,4.2447,5.3398,2.9238,2.9238,6.9547,5.5896
 ENSMUSG00000022044,2.9238,2.9238,2.9238,3.5932,6.2754,7.2377,4.4672,4.4196,2.9238,3.7608,5.276,5.2183
 ENSMUSG00000108929,7.812,8.1043,7.9048,8.5446,5.7273,5.8006,5.0222,5.4739,8.3034,8.5803,5.2311,5.9409
 ENSMUSG00000025433,7.5235,7.7411,7.8508,7.3692,4.8002,4.821,4.4672,4.3167,7.3345,6.7116,5.0348,5.1157
 ENSMUSG00000064208,2.9238,2.9238,5.2893,2.9238,2.9238,6.1898,4.6531,4.6008,4.4494,2.9238,7.1414,4.6488
 ENSMUSG00000096833,9.3929,9.0008,9.5334,8.3993,13.9075,9.3986,9.0697,8.9591,9.0667,8.8144,9.0117,9.0895
 ENSMUSG00000022094,8.7158,8.8563,8.6717,8.9015,11.474,11.6194,11.9054,12.0029,8.6815,8.629,10.4883,10.0285
 ENSMUSG00000096544,10.5983,10.6189,11.126,10.8108,13.4001,13.3431,13.0641,14.2717,10.5871,11.0558,13.2817,13.3127
 ENSMUSG00000026167,6.5136,6.2698,5.9799,6.6109,8.1179,8.3941,9.503,9.7278,6.8023,6.7825,9.3656,9.1278
 ENSMUSG00000099927,8.8551,8.1717,8.2301,7.9333,10.353,10.9823,9.1654,12.5193,7.7638,8.4812,9.6311,9.0524
 ENSMUSG00000056071,11.5045,9.6164,9.9853,7.4192,10.1936,11.2113,10.8885,9.4828,7.4544,8.1216,8.1251,9.1732
 ENSMUSG00000051378,7.6773,7.0993,7.1965,6.5085,9.2411,9.1715,9.8162,9.8503,6.6869,6.292,6.7553,6.1729
 ENSMUSG00000027330,10.414,10.7428,10.4264,11.1618,8.2318,8.2036,7.7598,8.0335,10.8986,10.9607,8.1427,8.251
 ENSMUSG00000007783,4.149,3.7122,3.8066,3.3992,6.707,7.044,6.9519,6.6241,3.9343,4.3368,4.738,4.4223
 ENSMUSG00000026390,9.814,9.2578,9.2272,9.3001,12.2472,11.683,12.0437,11.5484,8.1698,8.7484,9.3278,10.897
 ENSMUSG00000034795,6.9214,6.5357,6.7994,5.9654,8.9438,9.1762,9.1166,9.3651,6.3147,6.585,5.5539,6.5717
 ENSMUSG00000036781,9.5074,9.0814,9.4431,8.9938,11.9885,11.751,12.6008,12.4388,9.3153,9.3185,11.1126,10.7412
 ENSMUSG00000007908,6.2431,6.5357,6.0245,6.9402,8.43,8.4883,9.5111,9.3873,6.4369,7.3928,5.6576,5.6861
 ENSMUSG00000087635,3.9338,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,7.7386,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000038146,4.9736,5.0703,4.7387,5.5871,7.7463,8.0054,8.3723,8.1219,5.8872,5.6672,4.9243,6.1396
 ENSMUSG00000028420,11.4416,9.1944,11.9113,8.4889,8.7143,8.267,8.0095,7.9467,8.2492,7.8085,8.1073,7.8076
 ENSMUSG00000076670,8.3379,7.1475,8.626,4.5571,8.2253,9.3659,6.1062,5.8119,6.1494,6.3864,6.3917,6.8321
 ENSMUSG00000014599,8.1798,7.9318,8.0125,7.7502,10.6209,10.6654,11.1789,11.2556,7.9245,8.2885,8.8853,9.1024
 ENSMUSG00000089739,8.3437,8.2509,8.5491,7.4878,4.5515,6.0717,7.723,8.4666,8.1968,8.4124,9.1911,5.8194
 ENSMUSG00000094526,5.5301,6.2698,5.9571,6.586,4.9419,5.0999,4.9565,4.8972,9.1119,7.842,7.3875,7.6051
 ENSMUSG00000048087,8.1174,8.1561,8.007,7.5468,10.6537,10.3639,10.1992,11.272,7.5169,7.6787,9.7561,9.817
 ENSMUSG00000081926,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,7.6948,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000033307,10.1205,9.7352,9.9544,9.6707,12.1208,11.8541,12.4654,12.7057,9.6522,9.9014,12.843,12.5282
 ENSMUSG00000069622,2.9238,4.4484,4.8485,2.9238,4.8002,5.6423,6.2698,5.7782,2.9238,4.2614,6.2464,6.7794
 ENSMUSG00000011179,11.3306,11.0006,11.156,10.766,13.2383,13.1751,13.7875,13.8436,10.7808,10.984,13.9315,13.5503
 ENSMUSG00000084261,3.9338,3.7122,3.4387,3.9687,6.464,6.5831,6.345,6.4658,3.5706,3.4115,3.7047,3.8525
 ENSMUSG00000025403,10.339,10.1892,10.1294,10.2077,12.4551,12.2852,12.6224,12.7002,10.0984,10.3708,13.4758,13.1227
 ENSMUSG00000058447,2.9238,2.9238,4.4102,4.8122,4.6402,6.1122,4.5639,5.3398,2.9238,4.5956,7.1874,6.2529
 ENSMUSG00000032496,9.7592,8.1364,7.4109,5.1711,6.962,7.9623,7.9629,7.8464,5.1399,6.0628,5.8443,6.9028
 ENSMUSG00000034126,8.4246,8.3807,8.3984,8.4822,10.9324,10.9062,11.7096,11.7367,8.571,8.5869,10.2794,9.5567
 ENSMUSG00000109510,5.0937,4.6606,2.9238,4.2295,4.873,2.9238,6.4844,6.6611,2.9238,2.9238,5.6239,4.5962
 ENSMUSG00000022483,3.7539,3.3828,3.9381,3.74,6.1433,6.6392,6.591,6.4865,2.9238,3.9948,4.596,4.5962
 ENSMUSG00000029463,7.5387,7.2614,7.3942,7.3692,9.8833,9.7068,10.6087,10.7665,7.4155,7.7685,8.1485,7.6986
 ENSMUSG00000099366,3.3431,3.5702,2.9238,2.9238,2.9238,3.6367,2.9238,7.7386,2.9238,2.9238,2.9238,3.3941
 ENSMUSG00000025364,11.8555,11.5893,11.8308,11.5025,13.8254,13.7415,14.1903,14.3301,11.5378,11.7734,14.7979,14.4345
 ENSMUSG00000034361,6.5136,6.313,6.4561,6.1983,8.4578,8.3778,9.0951,9.1263,5.9251,6.34,5.5175,5.6387
 ENSMUSG00000101750,3.6451,2.9238,2.9238,2.9238,5.6507,6.6114,4.7362,4.8295,2.9238,3.4115,5.9013,5.4024
 ENSMUSG00000082662,3.5148,2.9238,2.9238,3.3992,3.7693,3.9222,3.5309,7.9689,4.0265,2.9238,4.3444,3.8525
 ENSMUSG00000022899,10.7825,11.2398,10.3124,10.574,10.1686,11.5281,10.5872,10.5858,10.7138,10.7116,6.2464,9.5845
 ENSMUSG00000099702,11.5876,11.7652,11.5786,12.1103,14.7645,15.5129,12.4741,13.1342,11.827,11.602,11.3152,11.8682
 ENSMUSG00000022428,7.4347,7.0746,7.2898,7.1665,9.5273,9.272,10.0513,10.263,7.1572,7.1199,6.9547,6.6908
 ENSMUSG00000055748,3.9338,4.0258,4.0523,4.3033,6.4417,7.6036,5.9855,5.596,4.3896,4.3368,7.1646,6.5467
 ENSMUSG00000020712,5.6865,5.5866,5.5903,5.7095,7.8507,8.0054,8.1055,8.1865,5.564,5.6416,8.3634,8.5681
 ENSMUSG00000083365,9.1925,9.8916,8.0556,8.6258,10.3109,8.8845,7.6464,8.6333,9.0114,8.8532,5.8443,6.1227
 ENSMUSG00000083558,9.1925,9.8916,8.0556,8.6258,10.3109,8.8845,7.6464,8.6333,9.0114,8.8532,5.8443,6.1227
 ENSMUSG00000091712,4.149,3.9337,3.8066,3.74,6.2754,6.1898,7.2912,6.942,4.1875,4.092,3.8746,5.2183
 ENSMUSG00000038560,5.3053,5.3531,5.172,4.9011,7.3898,7.201,8.1478,8.4457,5.3545,4.9887,5.8149,4.7943
 ENSMUSG00000059237,4.2113,3.9337,4.2466,2.9238,2.9238,6.4,2.9238,6.3342,2.9238,5.1473,2.9238,2.9238
 ENSMUSG00000082691,6.9892,6.1792,6.1302,6.4405,2.9238,6.5542,7.3407,8.0544,6.5968,6.9458,7.106,4.7943
 ENSMUSG00000049892,4.7315,4.5052,4.4102,4.8122,6.9145,7.2735,7.931,7.7642,4.7993,5.1473,5.3194,5.2183
 ENSMUSG00000062846,2.9238,4.1867,2.9238,2.9238,5.2923,2.9238,2.9238,6.8166,5.1062,2.9238,4.8032,2.9238
 ENSMUSG00000083672,5.6105,5.9604,5.8618,5.2717,2.9238,2.9238,2.9238,4.6819,5.0361,6.0818,5.5539,2.9238
 ENSMUSG00000034792,8.4934,8.5423,8.564,8.7425,10.4626,10.3262,11.0815,11.3752,8.571,8.4012,7.7197,7.3188
 ENSMUSG00000058019,6.564,7.6493,7.3603,7.9284,9.9707,10.715,6.345,8.4137,6.751,7.6601,7.0323,7.3551
 ENSMUSG00000044083,4.3786,5.0348,4.1542,4.9433,7.1239,7.4866,7.5963,7.5937,4.842,4.6522,5.6239,5.8404
 ENSMUSG00000020649,9.2287,8.5393,8.6854,8.3227,10.6846,10.5114,11.463,11.5385,7.8966,8.0848,8.8322,8.4656
 ENSMUSG00000056054,10.5375,8.6795,9.0735,6.7518,9.3189,10.4425,9.9455,8.5177,6.9367,7.4733,7.2209,8.1008
 ENSMUSG00000020781,8.9161,8.7745,9.0038,8.919,11.3259,11.3608,12.0502,11.9533,8.9962,9.0255,10.9912,10.2861
 ENSMUSG00000001281,11.7194,11.9358,11.7451,11.814,9.2882,9.3905,8.9315,9.1131,11.8569,11.577,9.3456,9.488
 ENSMUSG00000030256,9.6241,9.5716,9.4186,9.6897,11.5802,11.4198,12.0945,12.1705,9.3654,9.7888,8.3331,8.6258
 ENSMUSG00000027381,10.2893,10.3537,10.3001,10.6273,12.9014,12.9816,13.3948,13.2846,10.4862,10.4578,11.0735,10.4087
 ENSMUSG00000081441,3.9338,4.3255,4.4837,2.9238,6.2499,5.5853,4.3616,2.9238,2.9238,2.9238,5.5539,6.4281
 ENSMUSG00000008393,9.8089,9.6432,9.6763,9.871,11.9268,11.6871,12.9054,12.9358,9.7606,9.9748,9.8229,9.6705
 ENSMUSG00000020669,5.5709,5.4877,5.7327,6.0413,7.3547,7.5752,8.4588,8.5126,5.9801,6.1006,4.8032,4.5962
 ENSMUSG00000061758,9.7646,9.6804,9.6866,9.644,11.572,11.5843,12.1886,12.348,9.6536,9.6352,8.4785,8.74
 ENSMUSG00000020089,9.224,8.6296,9.1866,8.4344,10.4138,10.1716,10.8665,10.8091,8.6977,8.7889,12.4612,11.6375
 ENSMUSG00000082277,7.2385,7.6824,7.7297,8.2614,10.5734,11.6194,8.857,9.317,7.9609,7.8028,7.7197,8.8149
 ENSMUSG00000026048,9.813,9.8303,9.7171,9.7702,12.192,12.3603,12.5871,12.5073,9.7094,9.6241,10.0257,9.5814
 ENSMUSG00000021983,4.6112,4.9983,5.0431,5.3348,7.4353,8.4341,7.2136,6.9116,5.2967,4.9458,7.2209,7.3976
 ENSMUSG00000030790,6.834,6.6632,6.5038,6.8386,8.5639,8.8729,9.425,9.162,7.1011,7.083,9.6679,9.8131
 ENSMUSG00000084838,7.2072,6.8693,7.1173,4.9842,7.7372,8.016,7.0446,10.1283,6.2715,7.3624,9.074,8.1758
 ENSMUSG00000040888,8.9353,8.9246,8.99,8.6736,11.2493,11.1489,11.822,11.9867,8.9312,8.9432,11.0789,10.5641
 ENSMUSG00000026558,9.4285,8.9654,9.1769,9.0717,11.1118,11.1502,11.2907,11.3494,8.8241,9.2558,12.2762,11.924
 ENSMUSG00000023000,3.7539,4.1096,3.9381,2.9238,5.9348,6.1898,6.4844,6.6972,3.5706,3.886,4.2461,3.9579
 ENSMUSG00000025201,2.9238,2.9238,4.5528,2.9238,5.0072,2.9238,4.7362,6.8962,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000089698,5.2807,5.5626,5.9102,2.9238,6.224,6.7195,4.113,7.0292,4.3264,5.2549,7.2857,6.4281
 ENSMUSG00000024912,5.1499,5.5131,5.2122,5.5081,7.9082,8.147,8.2676,8.2053,5.4369,5.4169,6.5764,6.6561
 ENSMUSG00000038295,4.3257,3.8306,3.6483,3.9687,6.4417,5.987,7.0143,7.0981,3.8312,4.5956,4.6691,4.2163
 ENSMUSG00000026822,8.3465,6.8205,6.1302,3.9687,6.224,7.5895,6.999,6.5668,4.2593,4.9887,5.4417,5.9602
 ENSMUSG00000068566,10.1536,10.298,10.0466,10.8944,8.4688,8.4341,7.7322,7.9166,10.6581,10.7641,7.5368,8.4656
 ENSMUSG00000026923,10.455,10.7493,10.5659,10.8267,12.7001,12.9441,13.3935,13.2698,10.6567,10.5116,10.2635,10.0273
 ENSMUSG00000058230,10.6755,10.7441,10.6446,10.9937,13.3066,13.415,13.7122,13.8256,10.9516,11.0106,11.7671,11.4792
 ENSMUSG00000017400,8.221,8.4748,8.2488,8.8889,7.1514,7.0019,5.9855,7.1379,9.422,9.5039,5.929,6.1564
 ENSMUSG00000020447,3.6451,4.0258,3.9381,4.2295,6.1707,6.7706,5.7455,5.596,3.7128,4.1803,7.0573,6.4004
 ENSMUSG00000020328,9.285,9.2832,9.1842,9.2616,11.7129,11.6511,12.2753,12.2133,9.2266,9.2139,10.7271,10.4462
 ENSMUSG00000094439,4.27,4.754,4.4837,4.5571,7.2818,7.1633,7.3162,7.0846,4.7993,4.758,4.5181,4.8392
 ENSMUSG00000074211,8.7202,8.6575,8.4914,8.431,11.0355,11.105,11.3989,11.3931,8.5323,8.9199,10.8831,10.2748
 ENSMUSG00000081788,5.7049,4.5052,4.618,4.7653,7.5535,8.5839,5.0847,7.1248,5.2362,5.2889,5.8443,6.4281
 ENSMUSG00000058492,4.429,4.3255,2.9238,2.9238,2.9238,2.9238,2.9238,7.1893,2.9238,4.3368,4.3444,2.9238
 ENSMUSG00000022586,5.7409,5.5626,5.7053,5.5871,8.4412,9.2271,6.6901,6.3342,5.2049,5.879,7.5456,7.4456
 ENSMUSG00000032484,9.7288,7.9041,7.0864,5.3951,6.9775,7.8245,7.9707,7.6126,5.3545,6.0628,5.7541,6.6793
 ENSMUSG00000053279,7.061,6.0315,5.8115,6.9884,4.873,4.7123,4.8873,4.3167,4.4494,7.9327,4.0154,6.6206
 ENSMUSG00000073802,4.4774,4.2584,4.618,4.4373,6.7255,6.9364,7.0143,7.4746,4.2593,4.3368,4.5181,5.0044
 ENSMUSG00000107539,5.1771,4.754,2.9238,2.9238,6.0279,6.3671,5.5871,7.1639,4.5604,4.5956,4.596,5.9409
 ENSMUSG00000022750,8.358,8.4269,8.5377,8.6941,10.8362,10.7566,11.6081,11.6599,8.665,8.7889,9.3879,9.0256
 ENSMUSG00000061742,5.2299,4.8408,4.9972,6.6948,7.3898,7.3425,8.1753,7.8702,5.7668,6.3711,4.738,4.9245
 ENSMUSG00000024042,10.1707,10.6422,10.6664,11.2962,13.1173,13.634,13.4463,13.1657,10.5937,11.0641,12.5386,11.5165
 ENSMUSG00000048807,5.5908,5.3811,5.5289,5.1358,7.0958,7.1049,7.9629,7.9541,4.9232,5.6672,4.4346,4.4223
 ENSMUSG00000035960,9.9149,9.6571,9.7104,9.7142,11.4065,11.3936,11.9925,11.9699,9.6987,10.0253,12.9723,12.6535
 ENSMUSG00000024246,8.1407,8.2288,8.1775,8.0602,10.4557,10.5299,11.0586,11.0868,8.065,8.117,8.825,8.5178
 ENSMUSG00000079362,3.3431,6.3411,6.4234,5.8001,6.3491,2.9238,6.8867,4.7579,5.9801,6.4606,5.5894,6.2214
 ENSMUSG00000068457,8.629,8.7119,8.6189,9.3994,10.5413,11.2009,9.4948,11.5835,11.6837,11.2467,11.536,11.3893
 ENSMUSG00000059422,5.3998,4.611,5.2513,5.0622,7.4902,7.9178,6.6901,8.2482,5.2362,5.2889,6.0345,7.3836
 ENSMUSG00000028069,9.3175,9.142,9.2389,9.2239,11.2885,11.4649,11.286,11.4818,9.1558,9.2986,12.0317,12.0728
 ENSMUSG00000020525,9.7984,9.7573,9.7453,9.9665,12.1796,12.2616,12.5337,12.6079,9.8287,9.971,10.1552,9.5982
 ENSMUSG00000058761,11.0145,11.1467,11.0443,11.3142,13.5956,13.6608,14.0004,14.0646,11.3661,11.3514,11.9443,11.3941
